result_lag_1,result_lag_2,result_lag_3,result_lag_4,result_lag_5,multiplier_lag_1,multiplier_lag_2,multiplier_lag_3,multiplier_lag_4,multiplier_lag_5,multiplier_mean_5,multiplier_mean_10,multiplier_mean_20,multiplier_std_5,multiplier_std_10,multiplier_std_20,hour,minute,day_of_week,is_weekend,hour_sin,hour_cos,previous_streak,result_1_count_10,result_1_count_20,result_2_count_10,result_2_count_20,result_5_count_10,result_5_count_20,result_10_count_10,result_10_count_20,result_20_count_10,result_20_count_20,result_40_count_10,result_40_count_20,result_50_count_10,result_50_count_20,target
2.0,20.0,40.0,5.0,5.0,2.0,7.0,15.0,5.0,5.0,6.8,4.2,3.65,4.919349550499536,4.289522117905444,3.5876249290552855,2,43,3,0,0.49999999999999994,0.8660254037844387,1.0,2.0,5.0,4.0,8.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2
2.0,2.0,20.0,40.0,5.0,2.0,2.0,7.0,15.0,5.0,6.2,4.2,3.65,5.357238094391548,4.289522117905444,3.5876249290552855,2,46,3,0,0.49999999999999994,0.8660254037844387,2.0,2.0,5.0,4.0,8.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,20
20.0,2.0,2.0,20.0,40.0,17.0,2.0,2.0,7.0,15.0,8.6,5.7,4.4,7.092249290598857,5.79367471184452,4.638511557998342,2,47,3,0,0.49999999999999994,0.8660254037844387,1.0,2.0,5.0,3.0,7.0,2.0,4.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,2
2.0,20.0,2.0,2.0,20.0,2.0,17.0,2.0,2.0,7.0,6.0,5.8,4.45,6.519202405202647,5.7115866641610396,4.605203007125973,2,47,3,0,0.49999999999999994,0.8660254037844387,1.0,1.0,4.0,4.0,8.0,2.0,4.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1
1.0,2.0,20.0,2.0,2.0,1.0,2.0,17.0,2.0,2.0,4.8,5.7,4.4,6.833739825307954,5.79367471184452,4.638511557998342,2,50,3,0,0.49999999999999994,0.8660254037844387,1.0,2.0,5.0,3.0,7.0,2.0,4.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,10
10.0,1.0,2.0,20.0,2.0,10.0,1.0,2.0,17.0,2.0,6.4,6.6,4.4,6.949820141557621,5.680375574437546,4.638511557998342,2,51,3,0,0.49999999999999994,0.8660254037844387,1.0,1.0,5.0,3.0,7.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1
1.0,10.0,1.0,2.0,20.0,1.0,10.0,1.0,2.0,17.0,6.2,6.2,4.2,7.120393247567159,5.940445175985459,4.697143588899198,2,52,3,0,0.49999999999999994,0.8660254037844387,1.0,2.0,6.0,3.0,7.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1
1.0,1.0,10.0,1.0,2.0,1.0,1.0,10.0,1.0,2.0,3.0,5.8,4.0,3.937003937005904,6.160808027812226,4.746189607408629,2,52,3,0,0.49999999999999994,0.8660254037844387,2.0,3.0,7.0,3.0,7.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,2
2.0,1.0,1.0,10.0,1.0,2.0,1.0,1.0,10.0,1.0,3.0,4.5,4.0,3.937003937005904,5.3176853778479405,4.746189607408629,2,53,3,0,0.49999999999999994,0.8660254037844387,1.0,3.0,7.0,4.0,7.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1
1.0,2.0,1.0,1.0,10.0,1.0,2.0,1.0,1.0,10.0,3.0,3.9,4.0,3.937003937005904,5.342700108039423,4.746189607408629,2,58,3,0,0.49999999999999994,0.8660254037844387,1.0,4.0,7.0,4.0,7.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,40
40.0,1.0,2.0,1.0,1.0,84.0,1.0,2.0,1.0,1.0,17.8,12.1,8.15,37.00945825056076,25.813217974948845,18.45984261779293,2,59,3,0,0.49999999999999994,0.8660254037844387,1.0,4.0,6.0,3.0,7.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1
1.0,40.0,1.0,2.0,1.0,1.0,84.0,1.0,2.0,1.0,17.8,12.0,8.1,37.00945825056076,25.858589804292624,18.478721760304115,3,0,3,0,0.7071067811865475,0.7071067811865476,1.0,5.0,7.0,2.0,6.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1
1.0,1.0,40.0,1.0,2.0,1.0,1.0,84.0,1.0,2.0,17.8,10.4,8.05,37.00945825056076,26.009400010167262,18.49743936759612,3,0,3,0,0.7071067811865475,0.7071067811865476,2.0,6.0,8.0,2.0,5.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1
1.0,1.0,1.0,40.0,1.0,1.0,1.0,1.0,84.0,1.0,17.6,10.3,8.05,37.11872842649651,26.047179416504115,18.49743936759612,3,1,3,0,0.7071067811865475,0.7071067811865476,3.0,7.0,8.0,1.0,5.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1
1.0,1.0,1.0,1.0,40.0,1.0,1.0,1.0,1.0,84.0,17.6,10.3,8.0,37.11872842649651,26.047179416504115,18.515995929551234,3,2,3,0,0.7071067811865475,0.7071067811865476,4.0,7.0,9.0,1.0,4.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.4,8.0,0.0,26.21365208351472,18.515995929551234,3,2,3,0,0.7071067811865475,0.7071067811865476,5.0,8.0,9.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2
2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.2,9.5,7.85,0.44721359549970374,26.17993294278824,18.553691645713272,3,3,3,0,0.7071067811865475,0.7071067811865476,1.0,7.0,9.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1
1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.2,9.5,7.65,0.44721359549970374,26.17993294278824,18.607511216823447,3,4,3,0,0.7071067811865475,0.7071067811865476,1.0,7.0,10.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1
1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.2,9.4,6.95,0.44721359549970374,26.21365208351472,18.579771116373905,3,5,3,0,0.7071067811865475,0.7071067811865476,2.0,8.0,11.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1
1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.4,9.5,6.7,0.5477225575049586,26.17993294278824,18.612672536402943,3,6,3,0,0.7071067811865475,0.7071067811865476,3.0,8.0,12.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1
1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.4,1.2,6.65,0.5477225575049586,0.42163702135579717,18.62730028183026,3,6,3,0,0.7071067811865475,0.7071067811865476,4.0,9.0,13.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.2,1.2,6.6,0.44721359549970374,0.42163702135579717,18.641775384165644,3,7,3,0,0.7071067811865475,0.7071067811865476,5.0,9.0,14.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.2,1.2,5.8,0.44721359549970374,0.42163702135579717,18.514858897652985,3,8,3,0,0.7071067811865475,0.7071067811865476,6.0,9.0,15.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.2,1.2,5.75,0.44721359549970374,0.42163702135579717,18.5270073136489,3,9,3,0,0.7071067811865475,0.7071067811865476,7.0,9.0,16.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.2,1.3,5.8,0.44721359549970374,0.4830458915396597,18.514858897652985,3,9,3,0,0.7071067811865475,0.7071067811865476,1.0,8.0,15.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.4,1.4,5.4,0.5477225575049586,0.5163977794943334,18.5057601274505,3,12,3,0,0.7071067811865475,0.7071067811865476,2.0,7.0,15.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20
20.0,2.0,2.0,1.0,1.0,15.0,2.0,2.0,1.0,1.0,4.2,2.7,6.1,6.058052492344365,4.347413023856833,18.59513235684062,3,13,3,0,0.7071067811865475,0.7071067811865476,1.0,7.0,14.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1.0,20.0,2.0,2.0,1.0,1.0,15.0,2.0,2.0,1.0,4.2,2.7,6.1,6.058052492344365,4.347413023856833,18.59513235684062,3,16,3,0,0.7071067811865475,0.7071067811865476,1.0,7.0,14.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,20
20.0,1.0,20.0,2.0,2.0,31.0,1.0,15.0,2.0,2.0,10.2,5.7,7.55,12.988456413292528,9.87758405009376,19.373000745747593,3,17,3,0,0.7071067811865475,0.7071067811865476,1.0,6.0,14.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1
1.0,20.0,1.0,20.0,2.0,1.0,31.0,1.0,15.0,2.0,10.0,5.6,7.55,13.152946437965898,9.924156835161812,19.373000745747593,3,19,3,0,0.7071067811865475,0.7071067811865476,1.0,6.0,14.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1
1.0,1.0,20.0,1.0,20.0,1.0,1.0,31.0,1.0,15.0,9.8,5.6,3.4,13.311649033834982,9.924156835161812,7.19941518092743,3,19,3,0,0.7071067811865475,0.7071067811865476,2.0,6.0,15.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1
1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,31.0,1.0,7.0,5.6,3.4,13.416407864998732,9.924156835161812,7.19941518092743,3,20,3,0,0.7071067811865475,0.7071067811865476,3.0,6.0,15.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5
5.0,1.0,1.0,1.0,20.0,5.0,1.0,1.0,1.0,31.0,7.8,6.0,3.6,13.084341787036895,9.797958971132713,7.184779233322264,3,21,3,0,0.7071067811865475,0.7071067811865476,1.0,5.0,14.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1
1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.8,6.0,3.6,1.7888543819997842,9.797958971132713,7.184779233322264,3,21,3,0,0.7071067811865475,0.7071067811865476,1.0,5.0,14.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1
1.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.8,5.9,3.6,1.7888543819997842,9.848293704438799,7.184779233322264,3,22,3,0,0.7071067811865475,0.7071067811865476,2.0,6.0,14.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1
1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.8,5.8,3.6,1.7888543819997842,9.897249898611006,7.184779233322264,3,23,3,0,0.7071067811865475,0.7071067811865476,3.0,7.0,14.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,10
10.0,1.0,1.0,1.0,5.0,10.0,1.0,1.0,1.0,5.0,3.6,5.3,4.0,3.974921382870337,9.499122766515514,7.312570287561428,3,24,3,0,0.7071067811865475,0.7071067811865476,1.0,7.0,14.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,5
5.0,10.0,1.0,1.0,1.0,5.0,10.0,1.0,1.0,1.0,3.6,5.7,4.2,3.974921382870337,9.381423725166192,7.280832803724405,3,24,3,0,0.7071067811865475,0.7071067811865476,1.0,6.0,13.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1
1.0,5.0,10.0,1.0,1.0,1.0,5.0,10.0,1.0,1.0,3.6,2.7,4.2,3.974921382870337,3.0568684048294377,7.280832803724405,3,25,3,0,0.7071067811865475,0.7071067811865476,1.0,7.0,13.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1
1.0,1.0,5.0,10.0,1.0,1.0,1.0,5.0,10.0,1.0,3.6,2.7,4.15,3.974921382870337,3.0568684048294377,7.300144194682582,3,28,3,0,0.7071067811865475,0.7071067811865476,2.0,7.0,13.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,40
40.0,1.0,1.0,5.0,10.0,20.0,1.0,1.0,5.0,10.0,7.4,4.6,5.1,7.956129712366423,6.186005711819759,8.06486858313003,3,33,3,0,0.7071067811865475,0.7071067811865476,1.0,6.0,12.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,40
40.0,40.0,1.0,1.0,5.0,100.0,20.0,1.0,1.0,5.0,25.4,14.5,10.05,42.429942257797144,30.64582625198196,22.635498436608017,3,33,3,0,0.7071067811865475,0.7071067811865476,2.0,5.0,11.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1
1.0,40.0,40.0,1.0,1.0,1.0,100.0,20.0,1.0,1.0,24.6,14.1,10.05,42.945314063352704,30.809269889289993,22.635498436608017,3,34,3,0,0.7071067811865475,0.7071067811865476,1.0,6.0,11.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1
1.0,1.0,40.0,40.0,1.0,1.0,1.0,100.0,20.0,1.0,24.6,14.1,10.05,42.945314063352704,30.809269889289993,22.635498436608017,3,35,3,0,0.7071067811865475,0.7071067811865476,2.0,6.0,11.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2
2.0,1.0,1.0,40.0,40.0,2.0,1.0,1.0,100.0,20.0,24.8,14.2,10.05,42.81004555008088,30.763614872118005,22.635498436608017,3,36,3,0,0.7071067811865475,0.7071067811865476,1.0,5.0,11.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1
1.0,2.0,1.0,1.0,40.0,1.0,2.0,1.0,1.0,100.0,21.0,14.2,10.0,44.164465353947165,30.763614872118005,22.65531191342853,3,36,3,0,0.7071067811865475,0.7071067811865476,1.0,5.0,12.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2
2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.4,13.4,9.35,0.5477225575049586,30.988169785688644,22.69077020798498,3,37,3,0,0.7071067811865475,0.7071067811865476,1.0,5.0,12.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,10
10.0,2.0,1.0,2.0,1.0,10.0,2.0,1.0,2.0,1.0,3.2,13.9,9.8,3.834057902536133,30.877715804983588,22.605541938113078,3,38,3,0,0.7071067811865475,0.7071067811865476,1.0,5.0,11.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,1
1.0,10.0,2.0,1.0,2.0,1.0,10.0,2.0,1.0,2.0,3.2,13.9,8.3,3.834057902536133,30.877715804983588,22.114772390751316,3,38,3,0,0.7071067811865475,0.7071067811865476,1.0,5.0,12.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1
1.0,1.0,10.0,2.0,1.0,1.0,1.0,10.0,2.0,1.0,3.0,13.9,8.3,3.9370039370058767,30.877715804983588,22.114772390751316,3,39,3,0,0.7071067811865475,0.7071067811865476,2.0,5.0,12.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1
1.0,1.0,1.0,10.0,2.0,1.0,1.0,1.0,10.0,2.0,3.0,12.0,8.3,3.9370039370058767,31.04477053833347,22.114772390751316,3,40,3,0,0.7071067811865475,0.7071067811865476,3.0,6.0,12.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2
2.0,1.0,1.0,1.0,10.0,2.0,1.0,1.0,1.0,10.0,3.0,2.2,8.35,3.9370039370058767,2.780887148615248,22.098523408637625,3,44,3,0,0.7071067811865475,0.7071067811865476,1.0,6.0,11.0,3.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,40
40.0,2.0,1.0,1.0,1.0,42.0,2.0,1.0,1.0,1.0,9.4,6.3,10.2,18.229097618916846,12.841339493993612,23.318391205678243,3,44,3,0,0.7071067811865475,0.7071067811865476,1.0,5.0,11.0,3.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1
1.0,40.0,2.0,1.0,1.0,1.0,42.0,2.0,1.0,1.0,9.4,6.3,10.2,18.229097618916846,12.841339493993612,23.318391205678243,3,45,3,0,0.7071067811865475,0.7071067811865476,1.0,5.0,11.0,3.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,5
5.0,1.0,40.0,2.0,1.0,5.0,1.0,42.0,2.0,1.0,10.2,6.6,10.4,17.852170736355838,12.76453419962254,23.252390935353855,3,46,3,0,0.7071067811865475,0.7071067811865476,1.0,5.0,10.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1
1.0,5.0,1.0,40.0,2.0,1.0,5.0,1.0,42.0,2.0,10.2,6.6,10.4,17.852170736355838,12.76453419962254,23.252390935353855,3,48,3,0,0.7071067811865475,0.7071067811865476,1.0,5.0,10.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,20
20.0,1.0,5.0,1.0,40.0,10.0,1.0,5.0,1.0,42.0,11.8,7.4,10.4,17.282939564784684,12.694705808153085,23.252390935353855,3,49,3,0,0.7071067811865475,0.7071067811865476,1.0,5.0,10.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1
1.0,20.0,1.0,5.0,1.0,1.0,10.0,1.0,5.0,1.0,3.6,6.5,10.2,3.97492138287033,12.808417371227238,23.318391205678243,3,50,3,0,0.7071067811865475,0.7071067811865476,1.0,6.0,11.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,10
10.0,1.0,20.0,1.0,5.0,10.0,1.0,10.0,1.0,5.0,5.4,7.4,10.65,4.505552130427499,12.694705808153085,23.21813039302192,3,51,3,0,0.7071067811865475,0.7071067811865476,1.0,5.0,10.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,1
1.0,10.0,1.0,20.0,1.0,1.0,10.0,1.0,10.0,1.0,4.6,7.4,10.65,4.929503017546471,12.694705808153085,23.21813039302192,3,51,3,0,0.7071067811865475,0.7071067811865476,1.0,5.0,10.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,5
5.0,1.0,10.0,1.0,20.0,5.0,1.0,10.0,1.0,10.0,5.4,7.8,9.9,4.505552130427499,12.532624093407843,23.142351242962143,3,52,3,0,0.7071067811865475,0.7071067811865476,1.0,4.0,10.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2
2.0,5.0,1.0,10.0,1.0,2.0,5.0,1.0,10.0,1.0,3.8,7.8,5.0,3.8340579025361325,12.532624093407843,9.29062912152261,3,53,3,0,0.7071067811865475,0.7071067811865476,1.0,4.0,10.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2
2.0,2.0,5.0,1.0,10.0,2.0,2.0,5.0,1.0,10.0,4.0,3.8,5.05,3.6742346141747357,3.6147844564602662,9.27063842688868,3,53,3,0,0.7071067811865475,0.7071067811865476,2.0,4.0,9.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,5.0,1.0,2.2,3.8,5.05,1.643167672515428,3.6147844564602662,9.27063842688868,3,54,3,0,0.7071067811865475,0.7071067811865476,1.0,4.0,9.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1.0,1.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,5.0,2.2,3.4,5.0,1.643167672515428,3.6878177829171648,9.29062912152261,3,55,3,0,0.7071067811865475,0.7071067811865476,2.0,5.0,10.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.4,3.4,5.0,0.5477225575049558,3.6878177829171648,9.29062912152261,3,56,3,0,0.7071067811865475,0.7071067811865476,3.0,5.0,10.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.2,2.5,4.95,0.4472135954997004,2.915475947422663,9.310294246014365,4,0,3,0,0.8660254037844386,0.5000000000000001,4.0,6.0,11.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,40
40.0,1.0,1.0,1.0,1.0,24.0,1.0,1.0,1.0,1.0,5.6,4.8,5.65,10.285912696499022,7.330302403948517,10.19429665109497,4,0,3,0,0.8660254037844386,0.5000000000000001,1.0,5.0,11.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1
1.0,40.0,1.0,1.0,1.0,1.0,24.0,1.0,1.0,1.0,5.6,3.9,5.65,10.285912696499022,7.171703656268391,10.19429665109497,4,1,3,0,0.8660254037844386,0.5000000000000001,1.0,6.0,11.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,10
10.0,1.0,40.0,1.0,1.0,10.0,1.0,24.0,1.0,1.0,7.4,4.8,6.1,10.064790112068893,7.330302403948517,10.176857130402853,4,2,3,0,0.8660254037844386,0.5000000000000001,1.0,5.0,10.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,2
2.0,10.0,1.0,40.0,1.0,2.0,10.0,1.0,24.0,1.0,7.6,4.5,6.15,9.914635646356338,7.382411530116706,10.15290987586161,4,2,3,0,0.8660254037844386,0.5000000000000001,1.0,5.0,9.0,3.0,4.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1
1.0,2.0,10.0,1.0,40.0,1.0,2.0,10.0,1.0,24.0,7.6,4.4,6.1,9.914635646356338,7.426678635537937,10.176857130402853,4,3,3,0,0.8660254037844386,0.5000000000000001,1.0,6.0,10.0,2.0,3.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1
1.0,1.0,2.0,10.0,1.0,1.0,1.0,2.0,10.0,1.0,3.0,4.3,4.05,3.9370039370058767,7.469196000165545,5.716780470454347,4,4,3,0,0.8660254037844386,0.5000000000000001,2.0,7.0,11.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1
1.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,2.0,10.0,3.0,4.3,4.05,3.9370039370058767,7.469196000165545,5.716780470454347,4,5,3,0,0.8660254037844386,0.5000000000000001,3.0,7.0,11.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2
2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.4,4.4,3.9,0.5477225575049586,7.426678635537937,5.729884723741675,4,5,3,0,0.8660254037844386,0.5000000000000001,1.0,6.0,11.0,2.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2
2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.4,4.5,3.95,0.5477225575049586,7.382411530116706,5.707566538330803,4,6,3,0,0.8660254037844386,0.5000000000000001,2.0,5.0,10.0,3.0,5.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2
2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.6,4.6,3.55,0.5477225575049586,7.336363010526559,5.5390954990294405,4,9,3,0,0.8660254037844386,0.5000000000000001,3.0,4.0,10.0,4.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,20
20.0,2.0,2.0,2.0,1.0,22.0,2.0,2.0,2.0,1.0,5.8,4.4,4.6,9.066421565314497,6.752777206453659,6.862560516462135,4,9,3,0,0.8660254037844386,0.5000000000000001,1.0,4.0,9.0,4.0,6.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1.0,20.0,2.0,2.0,2.0,1.0,22.0,2.0,2.0,2.0,5.8,4.4,4.15,9.066421565314497,6.752777206453659,6.784463675812616,4,10,3,0,0.8660254037844386,0.5000000000000001,1.0,4.0,10.0,4.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1.0,1.0,20.0,2.0,2.0,1.0,1.0,22.0,2.0,2.0,5.6,3.5,4.15,9.181503144910412,6.519202405202655,6.784463675812616,4,11,3,0,0.8660254037844386,0.5000000000000001,2.0,5.0,10.0,4.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1.0,1.0,1.0,20.0,2.0,1.0,1.0,1.0,22.0,2.0,5.4,3.4,3.95,9.289779329994861,6.552353266829668,6.8169679940262835,4,11,3,0,0.8660254037844386,0.5000000000000001,3.0,6.0,11.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2
2.0,1.0,1.0,1.0,20.0,2.0,1.0,1.0,1.0,22.0,5.4,3.5,3.95,9.289779329994861,6.519202405202655,6.8169679940262835,4,12,3,0,0.8660254037844386,0.5000000000000001,1.0,5.0,11.0,4.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.2,3.5,3.9,0.44721359549968787,6.519202405202655,6.835664985169583,4,13,3,0,0.8660254037844386,0.5000000000000001,1.0,5.0,12.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
